model,ch,seed,fold,acc_A,f1_A,acc_B,f1_B
M16,62ch,7,8,0.36047904191616764,0.35216538256953844,0.36901408450704226,0.35917540743922677
M16,6ch,7,8,0.3532934131736527,0.3508107432466394,0.36217303822937624,0.3602602550301104
M17,62ch,7,8,0.36926147704590817,0.35930201795424127,0.3698189134808853,0.3565195604011695
M17,6ch,7,8,0.33532934131736525,0.3333066415631095,0.32193158953722334,0.3269091441731176
M18,62ch,7,8,0.3844311377245509,0.3746433058025927,0.3810865191146881,0.37087768709478874
M18,6ch,7,8,0.46187624750499,0.45034754536275295,0.4716297786720322,0.45820673897985276
M19,62ch,7,8,0.4942115768463074,0.5017871024958094,0.5046277665995976,0.5140876954562075
M19,6ch,7,8,0.3313373253493014,0.3018500031980935,0.3267605633802817,0.30951760949263696
M20,62ch,7,8,0.43992015968063874,0.406811661236248,0.4454728370221328,0.41888641680183974
M20,6ch,7,8,0.37485029940119763,0.3403681512158641,0.40080482897384306,0.36646143141707066
M11,62ch,7,9,0.3836327345309381,0.39055271760920934,0.3645875251509054,0.3728000086035219
M11,6ch,7,9,0.5089820359281437,0.4899668048780876,0.5255533199195171,0.5098058729756993
M12,62ch,7,9,0.48303393213572854,0.45025962006010245,0.4913480885311871,0.49033573763189736
M12,6ch,7,9,0.45069860279441115,0.4167051826971881,0.42334004024144867,0.40501244605696046
M13,62ch,7,9,0.4363273453093812,0.3883013822812849,0.4221327967806841,0.4183725432166097
M13,6ch,7,9,0.4027944111776447,0.3626539904495045,0.4454728370221328,0.4346676924913936
M14,62ch,7,9,0.3373253493013972,0.3170573102261015,0.34245472837022134,0.3247532374282136
M14,6ch,7,9,0.3932135728542914,0.37509726582871156,0.3818913480885312,0.37244034085588495
M15,62ch,7,9,0.4630738522954092,0.4127055094498403,0.44627766599597585,0.417883866280931
M15,6ch,7,9,0.4307385229540918,0.4100638969238153,0.4398390342052314,0.44438357906453113
M16,62ch,7,9,0.42674650698602795,0.4318600071305043,0.4289738430583501,0.4199057001833144
M16,6ch,7,9,0.5081836327345309,0.4798616384934976,0.4619718309859155,0.4360627963375758
M17,62ch,7,9,0.3784431137724551,0.350711250410129,0.38953722334004026,0.3798499243775658
M17,6ch,7,9,0.4554890219560878,0.4254320586289203,0.4346076458752515,0.40092945850685224
M18,62ch,7,9,0.38762475049900197,0.3861492470449235,0.4390342052313883,0.4268525316716734
M18,6ch,7,9,0.36367265469061877,0.36827338355071104,0.34849094567404426,0.3397808963246747
M19,62ch,7,9,0.4187624750499002,0.42205853762064655,0.4084507042253521,0.42252829588869734
M19,6ch,7,9,0.47105788423153694,0.44055431346499574,0.45754527162977865,0.4330827121107306
M20,62ch,7,9,0.4119760479041916,0.4012220340670468,0.41569416498993966,0.40673665999898895
M20,6ch,7,9,0.5465069860279441,0.5263691001658053,0.5154929577464789,0.5041264430001511
M11,62ch,7,10,0.45189620758483035,0.4523486512229035,0.47283702213279677,0.46897564669645103
M11,6ch,7,10,0.4534930139720559,0.4289186842243013,0.47203219315895373,0.4621758940981103
M12,62ch,7,10,0.5193612774451097,0.5225988670342171,0.47847082494969817,0.47487071381314183
M12,6ch,7,10,0.5149700598802395,0.4962442378247805,0.5038229376257545,0.5032327161795546
M13,62ch,7,10,0.5089820359281437,0.5019210247094459,0.5408450704225352,0.5292256758334211
M13,6ch,7,10,0.4239520958083832,0.38964038724055555,0.5002012072434607,0.485673899873019
M14,62ch,7,10,0.424750499001996,0.42751969320913186,0.42012072434607645,0.425566126733206
M14,6ch,7,10,0.47105788423153694,0.47012914832187325,0.49456740442655933,0.4848536366135795
